,incremental_id,tender_title,buyer,award_date,award_value,contract_start,contract_end,supplier,source_url,# Data downloads from Spend Network
9,"2,615",Additional Service Operations Modernisation Analysis Support,NATIONAL HIGHWAYS LIMITED,20/02/2022,98750.0,21/02/2022,20/08/2022,PA CONSULTING SERVICES LTD,https://www.contractsfinder.service.gov.uk/Notice/9d12dff3-6e17-46ca-b86a-61c323a92151,
10,"2,616",Shotley Bridge,NHS PROPERTY SERVICES LIMITED,20/02/2022,53750.0,08/03/2022,30/04/2022,ATOS IT SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/e9a52096-feed-4964-a07f-01e217075eb2,
11,"2,613",User Research Call Off,DEPARTMENT FOR WORK AND PENSIONS,20/02/2022,2820000.0,21/02/2022,20/02/2024,IBM UNITED KINGDOM LIMITED,https://www.contractsfinder.service.gov.uk/Notice/0341e64b-5913-4b16-8e83-57cda401ef5a,
12,"4,629","£124,144,297",DEPARTMENT FOR WORK AND PENSIONS,18/02/2022,,,,ATOS IT SERVICES UK LIMITED,https://www.find-tender.service.gov.uk/Notice/004733-2022,
13,"2,611",Local Plan Update Highway Junction Studies,.EAST RIDING OF YORKSHIRE COUNCIL,18/02/2022,60000.0,23/02/2022,31/12/2022,CAPITA (REAL ESTATE AND INFRASTRUCTURE) LIMITED,https://www.contractsfinder.service.gov.uk/Notice/7756c00d-ec70-4431-bb32-45396bf7484a,
14,"2,607",Quantifying the impact of water habits and behaviours,DEFRA NETWORK ETENDERING PORTAL,18/02/2022,55500.0,23/02/2022,31/03/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/a6f7df0b-6b84-4c8f-b5cf-87eba1f1cd90,
15,"2,610",CLIMATE CHANGE ADAPTATION REPORT,DEFRA NETWORK ETENDERING PORTAL,18/02/2022,80000.0,18/02/2022,31/03/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/348d6668-112a-4f09-aa75-89452d279ce5,
16,"2,612",Evidence assessments to support Defra water policies,DEFRA NETWORK ETENDERING PORTAL,18/02/2022,39925.0,23/02/2022,29/04/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/cd0cd161-9ba3-4ad1-a505-40145c625843,
17,"2,608",Evidence assessments to support defra water quality,DEFRA NETWORK ETENDERING PORTAL,18/02/2022,77087.0,23/02/2022,29/04/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/23f9c42c-217f-4c57-9d23-259fe25eb256,
18,"2,606",Consultancy - Data Management/Data Warehousing,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,18/02/2022,38000.0,21/02/2022,25/03/2022,ATOS IT SERVICES UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/9228f79b-b933-4e08-b142-8c71f9085337,
19,"2,609",NIBSC Market Portfolio and Gap Analysis,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),18/02/2022,99840.0,14/02/2022,31/03/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/78619501-275f-4a29-993c-0cd1609462a4,
20,"2,605","Tees Valley Collaborative Skills Development Partnership - Skills for Growth Project. Strategic and Workforce Development & Delivery of Masterclasses, Coaching and Mentoring Support for Small to Medium Sized Employers in Tees Valley",TEES VALLEY COMBINED AUTHORITY,17/02/2022,300000.0,18/02/2022,01/06/2023,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/454e128f-0efc-4726-8498-046e5b291cc8,
21,"2,604",UKRI-2018 Loans Fair Value Model NAO risk project,UK RESEARCH & INNOVATION,17/02/2022,50000.0,01/03/2022,01/03/2023,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/75966d04-f359-4075-9ecd-3b3d7cd1dc95,
22,"3,704","No matching tender, likely a direct award",DEPARTMENT OF FINANCE,17/02/2022,2399937.0,,,CAPITA BUSINESS SERVICES LTD,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=FEB388958,
23,"5,073",The Provision of spares for the Grob Viking TMk1 Glider Aircraft,MOD DE&S,16/02/2022,,,,SERCO LIMITED,https://www.find-tender.service.gov.uk/Notice/004440-2022,
24,"4,235",DoF - Drupal Professional Services,DEPARTMENT OF FINANCE,16/02/2022,,,,CAPITA BUSINESS SERVICES LTD,https://www.find-tender.service.gov.uk/Notice/004421-2022,
25,"2,600",Assurance on Ofgem's SoLR Levy Claim Process,OFGEM,16/02/2022,31390.0,17/02/2022,16/04/2022,PRICEWATERHOUSE COOPERS LLP (PWC),https://www.contractsfinder.service.gov.uk/Notice/139cf75d-7287-4bba-b3a1-7bf70f8f47a3,
26,"2,603",Support and maintenance of the Corporation Tax (COTAX) technical services,H M REVENUE & CUSTOMS,16/02/2022,0.0,16/02/2022,15/02/2025,CAPGEMINI UK PLC,https://www.contractsfinder.service.gov.uk/Notice/297930c0-a90d-4c96-b780-1a23f59588f6,
27,"2,602",Supporting DGs Project,DEFRA NETWORK ETENDERING PORTAL,16/02/2022,73800.0,16/02/2022,31/03/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/3904807b-16b7-4a50-b45f-a7732aa09806,
28,"2,599",Student Consultancy Spport,THE UNIVERSITY OF LEEDS,16/02/2022,116475.0,21/02/2022,01/04/2022,PA CONSULTING (UK) LIMITED,https://www.contractsfinder.service.gov.uk/Notice/2ebb7c9f-31a8-46ce-b015-09f34671d28b,
29,"2,601",Provision of Contact Centre Services for The Single Service Centre SERCO Contract,CROWN COMMERCIAL SERVICE,16/02/2022,211876932.0,16/02/2022,16/02/2024,SERCO,https://www.contractsfinder.service.gov.uk/Notice/dbf91db8-4d6d-4bd4-899f-b47f0a1f7708,
30,"3,695","No matching tender, likely a direct award",MSE GROUP,16/02/2022,69.0,,,IBM UNITED KINGDOM LTD,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=FEB388800,
31,"3,694","No matching tender, likely a direct award",UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,16/02/2022,,,,DELOITTE LLP (MAIN ACCOUNT),https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=41753&PP=ctm/Supplier/PublicTenders&B=UK&PS=2,
32,"5,074",MSEFT Digital Strategy Delivery Partnership,MSE GROUP,15/02/2022,,,,IBM UNITED KINGDOM LTD,https://www.find-tender.service.gov.uk/Notice/004280-2022,
33,"2,593",Programme Project Management office lead,NHS PROPERTY SERVICES LIMITED,15/02/2022,93500.0,28/02/2022,27/05/2022,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/5d316a0b-e428-4641-b50c-55954bf74b72,
34,"2,598",Child Benefit Service & Real Time Information Core,H M REVENUE & CUSTOMS,15/02/2022,0.0,15/02/2022,14/02/2025,CAPGEMINI UK PLC,https://www.contractsfinder.service.gov.uk/Notice/7dd9fa33-3e67-496f-8c07-318591a14622,
35,"2,597",DTI Training,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,15/02/2022,47202.0,01/04/2022,31/03/2023,PA CONSULTING GROUP LTD,https://www.contractsfinder.service.gov.uk/Notice/26417dee-1bf8-4164-82fc-256ef95f7365,
36,"2,595",System Test Support,THE UNIVERSITY OF LEEDS,15/02/2022,109225.0,22/02/2022,22/07/2022,CAPITA BUSINESS SERVICES LTD,https://www.contractsfinder.service.gov.uk/Notice/0d33805c-74e9-4d0f-b603-eb89c45f8deb,
37,"2,596",CA9270 - MSEFT Digital Strategy Delivery Partnership,MSE GROUP,15/02/2022,69.0,13/12/2021,12/12/2023,IBM UNITED KINGDOM LTD,https://www.contractsfinder.service.gov.uk/Notice/210c6913-1ab2-4acb-918b-804d2c311894,
38,"2,594",CCTV system replacement BE Prague,FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE,15/02/2022,71029.0,07/03/2022,30/04/2030,"G4S SECURE SOLUTIONS (CZ), A.S.",https://www.contractsfinder.service.gov.uk/Notice/7147debb-4aa8-4c5b-8362-f1fd25c7bea0,
39,"2,590",Consultancy for Transformation - Service Excellence for the Department for Work and Pensions,DEPARTMENT FOR WORK AND PENSIONS,14/02/2022,79000.0,09/02/2022,31/05/2022,ACCENTURE UK LTD,https://www.contractsfinder.service.gov.uk/Notice/9a9cbaf8-973a-4dc9-8557-955591147de4,
40,"2,586",TROP0023-10 Franchise Financial Advisors,DFTC - DEPARTMENT FOR TRANSPORT,14/02/2022,237479.0,14/02/2022,01/12/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/19d71624-0162-40c1-b1b3-f033646cd238,
41,"2,591",Provision and Support of MHRA Regulatory Systems,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),14/02/2022,3850000.0,14/02/2022,13/02/2027,ACCENTURE (UK) LIMITED,https://www.contractsfinder.service.gov.uk/Notice/62696a8a-f9cd-4905-a511-5f97c7a11d0b,
42,"2,592",DDaT22089 - Hardware Maintenance Support,UK SHARED BUSINESS SERVICES LIMITED,14/02/2022,17970.0,01/04/2022,31/03/2023,ATOS IT SERVICES UK LTD,https://www.contractsfinder.service.gov.uk/Notice/7a546f13-f1e9-4d3d-bd56-2a307f722d62,
43,"2,588",Delivery Board Support,UK SHARED BUSINESS SERVICES LIMITED,14/02/2022,49000.0,31/01/2022,31/03/2022,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/85ac85bc-cee9-4084-ae0b-cc9f211fc77c,
44,"2,587",Delivery Partner for the OneLogin Government Programme.,GOVERNMENT DIGITAL SERVICE,14/02/2022,9000000.0,24/03/2022,23/03/2024,DELOITTE,https://www.contractsfinder.service.gov.uk/Notice/27b95999-a185-4b38-a369-b63d389fa31c,
45,"2,585",Interpretation & Translation Services,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,14/02/2022,190000.0,31/03/2022,31/03/2025,CAPITA TRANSLATION AND INTERPRETING LIMITED,https://www.contractsfinder.service.gov.uk/Notice/753bb20a-4e8f-48b0-9790-70d2e3107d31,
46,"2,589",Provision and Support of MHRA Regulatory Systems,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),14/02/2022,3850000.0,14/02/2022,13/02/2027,ACCENTURE (UK) LIMITED,https://www.contractsfinder.service.gov.uk/Notice/e087f6b7-2d6d-4411-8c78-5be0877317c4,
47,"4,063","No matching tender, likely a direct award",CHESHIRE CONSTABULARY,13/02/2022,,08/02/2022,26/05/2023,CGI IT UK LIMITED,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50764,
48,"4,062","No matching tender, likely a direct award",GWENT POLICE,13/02/2022,,13/06/2019,12/06/2024,CAPITA BUSINESS SERVICES LTD,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50820,
49,"4,061","No matching tender, likely a direct award",SOUTH WALES POLICE,13/02/2022,,13/06/2019,12/06/2024,CAPITA BUSINESS SERVICES LTD,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50818,
50,"4,060","No matching tender, likely a direct award",SOUTH WALES POLICE,13/02/2022,,01/04/2019,31/03/2022,CAPITA BUSINESS SERVICES LTD,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50826,
51,"2,584",Support to produce a Green Plan,THE QUEEN ELIZABETH HOSPITAL KING'S LYNN NHS FOUNDATION TRUST,13/02/2022,59928.0,14/02/2022,15/02/2022,ERNST & YOUNG LIMITED,https://www.contractsfinder.service.gov.uk/Notice/6a340143-362e-4913-8cf1-9a01b71686a2,
52,"3,682","No matching tender, likely a direct award",THE UNIVERSITY OF EDINBURGH,12/02/2022,241000.0,,,ATOS IT SERVICES UK LIMITED,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=FEB388460,
53,"3,653","No matching tender, likely a direct award",SOUTH WALES POLICE,11/02/2022,,22/10/2018,21/10/2020,CAPITA BUSINESS SERVICES LTD,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50829,
54,"5,081",DiRAC3 Phase I Service Expansion,THE UNIVERSITY OF EDINBURGH,11/02/2022,,,,ATOS IT SERVICES UK LIMITED,https://www.find-tender.service.gov.uk/Notice/003998-2022,
55,"2,579",L2 Service Management,HOME OFFICE,11/02/2022,21390264.0,11/02/2022,10/02/2025,FUJITSU SERVICES LTD,https://www.contractsfinder.service.gov.uk/Notice/e7614e00-f1f8-4f44-a810-a92140d97cad,
56,"2,578",Public Health and Well Being,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL,11/02/2022,40800.0,14/02/2022,14/03/2022,DELOITTE MCS LIMITED,https://www.contractsfinder.service.gov.uk/Notice/2229891d-123c-4633-91ae-aa5cd9a2368a,
57,"2,580",The Provision of a Cyber Response Interim,CROWN COMMERCIAL SERVICE,11/02/2022,4000.0,11/02/2022,10/03/2022,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/bc0409cf-2fca-4519-a6e1-d6241adb9074,
58,"2,583",Finance Consultancy,"BATH AND NORTHEAST SOMERSET, SWINDON AND WILTSHIRE STP",11/02/2022,49500.0,14/02/2022,14/04/2022,KPMG,https://www.contractsfinder.service.gov.uk/Notice/fda68f99-d673-4d8d-808b-8554da661a1f,
59,"2,582",Support for RWT/WHT Joint Strategy,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,11/02/2022,38850.0,14/02/2022,22/04/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/5d9832ef-c1b4-4fd9-924f-3915d8dfdcad,
60,"2,581",Contract Review - IR35 Value revision.,DEPARTMENT FOR WORK AND PENSIONS,11/02/2022,379500.0,11/02/2022,31/03/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/68203cbc-84c7-4ee7-a6e6-0f9c85865474,
61,"3,654","No matching tender, likely a direct award",UNIVERSITY OF EDINBURGH,11/02/2022,241000.0,,,ATOS IT SERVICES UK LIMITED,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=FEB440495,
62,"2,577","Recycling, Waste Collection and Street Cleansing services",LONDON BOROUGH OF LAMBETH,11/02/2022,118700000.0,,,SERCO LTD,https://ted.europa.eu/udl?uri=TED:NOTICE:078357-2022:TEXT:EN:HTML,
63,"4,073",Regional Test Sites and Local Test Sites – Infrastructure and Assets: Operations,SECRETARY OF STATE FOR HEALTH AND SOCIAL CARE ACTING AS PART OF THE CROWN THROUGH UK HEALTH SECURITY AGENCY,10/02/2022,,,,DELOITTE LLP,https://www.find-tender.service.gov.uk/Notice/003827-2022,
64,"2,575",VAT Specialist Support for PPE,DEPARTMENT OF HEALTH AND SOCIAL CARE,10/02/2022,50000.0,09/02/2022,09/04/2022,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/e5cbbfe2-24b5-48ba-9412-ca912cac2ce3,
65,"2,576",NCG211112T - Data Assurance for NCG **AWARD**,NCG CORPORATION,10/02/2022,120000.0,21/04/2022,31/03/2025,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/64dfb1d1-b9be-4e40-98e6-992475d5dfed,
66,"2,572",Mids - CSF Lot1 - Colwick (Holme Sluices) Fish Pass Environmental Clerk of Works,DEFRA NETWORK ETENDERING PORTAL,10/02/2022,25918.0,04/10/2021,14/09/2023,CAPITA BINNIE,https://www.contractsfinder.service.gov.uk/Notice/4e040e27-2d00-405d-b8da-a6f92ba869ca,
67,"2,574",Provision of Audit Services for Cost Review of Contract ref: CY15,CROWN COMMERCIAL SERVICE,10/02/2022,45000.0,11/02/2022,10/05/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/3b698391-2973-4aa3-8b7f-6624a7e6ad6a,
68,"2,573",Mids - CSF Lot 1 - Asset Recovery (West/East Mids) 21/22 ECoW,DEFRA NETWORK ETENDERING PORTAL,10/02/2022,14630.0,01/12/2021,31/03/2022,CAPITA BINNIE,https://www.contractsfinder.service.gov.uk/Notice/119e6947-96ed-41ea-a811-a2a90c540ef9,
69,"3,406","No matching tender, likely a direct award",FOLKESTONE AND HYTHE DISTRICT COUNCIL,09/02/2022,,13/12/2021,12/12/2022,G4S CASH SOLUTIONS (UK) LIMITED,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=82c0335e-9989-ec11-8110-005056b64545,
70,"2,570",Digital Transformation of Screening,NHS DIGITAL,09/02/2022,40000000.0,31/01/2022,30/01/2026,IBM UNITED KINGDOM LIMITED,https://www.contractsfinder.service.gov.uk/Notice/5c4bfa0d-0e2a-406e-bf24-459a22328fb0,
71,"2,571",Response to Energy Market Situation - Compliance,OFGEM,09/02/2022,403200.0,08/02/2022,31/05/2022,ERNST & YOUNG,https://www.contractsfinder.service.gov.uk/Notice/ca892db9-cff1-47a6-83c1-c141cfe7752e,
72,"2,566",RA311956 - 0AR - Additional Service Auditor Report - NEL CSU Payroll Service,NHS NORTH OF ENGLAND CSU,09/02/2022,0.0,10/02/2022,11/02/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/9928c025-4af2-44e4-9c61-63329a13d025,
73,"2,568",Provision of International Tax Advice Further Competition Crown Commercial Service Management Consultancy Framework 3 Reference RM6187 Lot 4,NORTHUMBRIA UNIVERSITY,09/02/2022,87500.0,01/03/2022,28/02/2025,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/0be9aed7-1df8-47cb-a43c-acc5ad1058bd,
74,"2,569",Digital Transformation of Screening,NHS DIGITAL,09/02/2022,40000000.0,31/01/2022,30/01/2026,IBM UNITED KINGDOM LIMITED,https://www.contractsfinder.service.gov.uk/Notice/b433b466-6d30-450b-a8f4-2d0fac8c37c5,
75,"2,567",Child Maintenance Group Transformation,DEPARTMENT FOR WORK AND PENSIONS,09/02/2022,79500.0,02/02/2022,31/03/2022,ACCENTURE (UK) LTD,https://www.contractsfinder.service.gov.uk/Notice/aa335b5b-80e7-4b09-9613-c831d453e26e,
76,"3,409",ASEAN Low Carbon Energy,"FOREIGN, COMMONWEALTH AND DEVELOPMENT OFFICE",09/02/2022,12764575.0,,,ERNST & YOUNG LLP,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=FEB387970,
77,"4,312","No matching tender, likely a direct award",AVON & SOMERSET CONSTABULARY- PART OF SWPPS,08/02/2022,,31/01/2022,30/01/2023,DELOITTE LLP,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50759,
78,"4,311","No matching tender, likely a direct award",DORSET POLICE,08/02/2022,,31/01/2022,30/01/2023,IBM UNITED KINGDOM LIMITED,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50760,
79,"5,087",ASEAN Low Carbon Energy,"FOREIGN, COMMONWEALTH AND DEVELOPMENT OFFICE",08/02/2022,,,,ERNST & YOUNG LLP,https://www.find-tender.service.gov.uk/Notice/003544-2022,
80,"2,562",HMRC Commercial Support Partner,H M REVENUE & CUSTOMS,08/02/2022,4000000.0,09/02/2022,08/02/2024,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/5bacd133-052d-4d7a-9b1e-b668a66e4fae,
81,"2,561",COVID 19 Vaccination Programme - Strategic Consultancy Support,NHS ENGLAND,08/02/2022,1032800.0,13/12/2021,28/02/2022,"MCKINSEY & COMPANY, HOLDINGS LIMITED",https://www.contractsfinder.service.gov.uk/Notice/d16ca698-0adb-4343-bf28-455a1e29bbc9,
82,"2,565",Cyber Security of Maritime Systems - Lot1 and 2,DFTC - DEPARTMENT FOR TRANSPORT,08/02/2022,116073.0,08/02/2022,31/03/2022,PWC UK LLP,https://www.contractsfinder.service.gov.uk/Notice/02b83c53-c329-4032-aa5c-705cbbe09826,
83,"2,564",PSF3 Lot 4a - Windermere Gateway Access Study,CUMBRIA COUNTY COUNCIL,08/02/2022,30000.0,09/02/2022,31/03/2022,CAPITA PROPERTY & INFRASTRUCTURE LIMITED,https://www.contractsfinder.service.gov.uk/Notice/8040f6df-b8f1-4306-b43a-e50fa3cb6f74,
84,"2,563",Contract Award of DFT CRM Systems and Process Review,DFTC - DEPARTMENT FOR TRANSPORT,08/02/2022,95000.0,01/02/2022,29/04/2022,PA CONSULTING SERVICE LIMITED,https://www.contractsfinder.service.gov.uk/Notice/fc8c3960-ad17-4057-887f-baf38455b6ef,
85,"4,300","No matching tender, likely a direct award",SCOTTISH POLICE AUTHORITY,08/02/2022,57096.0,,,PRICEWATERHOUSECOOPERS,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=FEB440121,
86,"2,558",Solent NHS Trust - External Audit - Mini Competition,SOLENT NHS TRUST,07/02/2022,266500.0,01/08/2022,31/07/2024,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/173c48c7-d1d9-416c-8b5d-489cd0665d69,
87,"2,557",GLD 011 2022 PPE Contract Management & Litigation (GLD case reference; Z2009151),GOVERNMENT LEGAL DEPARTMENT,07/02/2022,10581.0,15/02/2022,13/03/2023,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/171d7ed4-7cde-420c-9dbd-2f9abb5520dc,
88,"2,560",PRaP Code Patching,DEPARTMENT FOR WORK AND PENSIONS,07/02/2022,194688.0,07/02/2022,30/05/2022,IBM UNITED KINGDOM LIMITED,https://www.contractsfinder.service.gov.uk/Notice/48351301-97e4-4d8d-ac5a-658ba6633dcd,
89,"2,559",Research and Mapping of the UK Cyber Security Ecosystem,"DEPARTMENT FOR DIGITAL, CULTURE, MEDIA & SPORT",07/02/2022,137295.0,28/01/2022,31/03/2022,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/478e6a55-ca0c-40f7-9a1c-b1e5abd2d0aa,
90,"2,556",Theatre Planning Consultancy,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,07/02/2022,49000.0,14/02/2022,31/03/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/ffee9c37-6ecd-486c-a184-80f7ef840330,
91,"2,555",A Consulting - Markets Change Management Policy,BANK OF ENGLAND,06/02/2022,30132.0,07/02/2022,03/03/2022,PA CONSULTING,https://www.contractsfinder.service.gov.uk/Notice/e826248b-a830-472b-86f4-d48da75bd7c5,
92,"3,557","No matching tender, likely a direct award",NETWORK RAIL INFRASTRUCTURE LTD,05/02/2022,18148000.0,,,ERNST & YOUNG LLP,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=FEB387678,
93,"3,556",External Audit Services,UNIVERSITY OF HUDDERSFIELD,05/02/2022,414703.0,,,KPMG LLP,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=FEB387644,
94,"5,088","Analysis, Design & Delivery of Leadership & Management Development",NETWORK RAIL INFRASTRUCTURE LTD,04/02/2022,,,,ERNST & YOUNG LLP,https://www.find-tender.service.gov.uk/Notice/003323-2022,
95,"4,053","No matching tender, likely a direct award",REDCAR & CLEVELAND BOROUGH COUNCIL,04/02/2022,,07/02/2022,26/08/2022,CAPITA (REAL ESTATE & INFRASTRUCTURE) LIMITED,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=595f6bed-0685-ec11-8110-005056b64545,
96,"5,551",External Audit Services,UNIVERSITY OF HUDDERSFIELD,04/02/2022,,,,KPMG LLP,https://www.find-tender.service.gov.uk/Notice/003282-2022,
97,"2,554",HMRC MANAGED DESKTOP SERVICES CONTRACT 2022,H M REVENUE & CUSTOMS,04/02/2022,500000000.0,07/03/2022,20/06/2027,FUJITSU SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/b1c810b1-549a-4812-ba7e-e96bc2d6b677,
98,"4,025","No matching tender, likely a direct award","THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",04/02/2022,434160.0,,,KPMG LLP,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=FEB387516,
